timestep,relay_id,x,y,z
858,uav_2,1000.0,3005.0,180.0
858,uav_3,9000.0,3850.0,250.0
859,uav_1,8260.0,10000.0,150.0
859,uav_2,1000.0,2970.0,180.0
859,uav_3,9000.0,3900.0,250.0
860,uav_1,8230.0,10000.0,150.0
860,uav_2,1000.0,2935.0,180.0
860,uav_3,9000.0,3950.0,250.0
861,uav_1,8200.0,10000.0,150.0
861,uav_2,1000.0,2900.0,180.0
861,uav_3,9000.0,4000.0,250.0
862,uav_1,8170.0,10000.0,150.0
862,uav_2,1000.0,2865.0,180.0
862,uav_3,9000.0,4050.0,250.0
863,uav_1,8140.0,10000.0,150.0
863,uav_2,1000.0,2830.0,180.0
863,uav_3,9000.0,4100.0,250.0
864,uav_1,8110.0,10000.0,150.0
864,uav_2,1000.0,2795.0,180.0
864,uav_3,9000.0,4150.0,250.0
865,uav_1,8080.0,10000.0,150.0
865,uav_2,1000.0,2760.0,180.0
865,uav_3,9000.0,4200.0,250.0
866,uav_1,8050.0,10000.0,150.0
866,uav_2,1000.0,2725.0,180.0
866,uav_3,9000.0,4250.0,250.0
867,uav_1,8020.0,10000.0,150.0
867,uav_2,1000.0,2690.0,180.0
867,uav_3,9000.0,4300.0,250.0
868,uav_1,7990.0,10000.0,150.0
868,uav_2,1000.0,2655.0,180.0
868,uav_3,9000.0,4350.0,250.0
869,uav_1,7960.0,10000.0,150.0
869,uav_2,1000.0,2620.0,180.0
869,uav_3,9000.0,4400.0,250.0
870,uav_1,7930.0,10000.0,150.0
870,uav_2,1000.0,2585.0,180.0
870,uav_3,9000.0,4450.0,250.0
871,uav_1,7900.0,10000.0,150.0
871,uav_2,1000.0,2550.0,180.0
871,uav_3,9000.0,4500.0,250.0
872,uav_1,7870.0,10000.0,150.0
872,uav_2,1000.0,2515.0,180.0
872,uav_3,9000.0,4550.0,250.0
873,uav_1,7840.0,10000.0,150.0
873,uav_2,1000.0,2480.0,180.0
873,uav_3,9000.0,4600.0,250.0
874,uav_1,7810.0,10000.0,150.0
874,uav_2,1000.0,2445.0,180.0
874,uav_3,9000.0,4650.0,250.0
875,uav_1,7780.0,10000.0,150.0
875,uav_2,1000.0,2410.0,180.0
875,uav_3,9000.0,4700.0,250.0
876,uav_1,7750.0,10000.0,150.0
876,uav_2,1000.0,2375.0,180.0
876,uav_3,9000.0,4750.0,250.0
877,uav_1,7720.0,10000.0,150.0
877,uav_2,1000.0,2340.0,180.0
877,uav_3,9000.0,4800.0,250.0
878,uav_1,7690.0,10000.0,150.0
878,uav_2,1000.0,2305.0,180.0
878,uav_3,9000.0,4850.0,250.0
879,uav_1,7660.0,10000.0,150.0
879,uav_2,1000.0,2270.0,180.0
879,uav_3,9000.0,4900.0,250.0
880,uav_1,7630.0,10000.0,150.0
880,uav_2,1000.0,2235.0,180.0
880,uav_3,9000.0,4950.0,250.0
881,uav_1,7600.0,10000.0,150.0
881,uav_2,1000.0,2200.0,180.0
881,uav_3,9000.0,5000.0,250.0
882,uav_1,7570.0,10000.0,150.0
882,uav_2,1000.0,2165.0,180.0
882,uav_3,9000.0,5050.0,250.0
883,uav_1,7540.0,10000.0,150.0
883,uav_2,1000.0,2130.0,180.0
883,uav_3,9000.0,5100.0,250.0
884,uav_1,7510.0,10000.0,150.0
884,uav_2,1000.0,2095.0,180.0
884,uav_3,9000.0,5150.0,250.0
885,uav_1,7480.0,10000.0,150.0
885,uav_2,1000.0,2060.0,180.0
885,uav_3,9000.0,5200.0,250.0
886,uav_1,7450.0,10000.0,150.0
886,uav_2,1000.0,2025.0,180.0
886,uav_3,9000.0,5250.0,250.0
887,uav_1,7420.0,10000.0,150.0
887,uav_2,1000.0,1990.0,180.0
887,uav_3,9000.0,5300.0,250.0
888,uav_1,7390.0,10000.0,150.0
888,uav_2,1000.0,1955.0,180.0
888,uav_3,9000.0,5350.0,250.0
889,uav_1,7360.0,10000.0,150.0
889,uav_2,1000.0,1920.0,180.0
889,uav_3,9000.0,5400.0,250.0
890,uav_1,7330.0,10000.0,150.0
890,uav_2,1000.0,1885.0,180.0
890,uav_3,9000.0,5450.0,250.0
891,uav_1,7300.0,10000.0,150.0
891,uav_2,1000.0,1850.0,180.0
891,uav_3,9000.0,5500.0,250.0
892,uav_1,7270.0,10000.0,150.0
892,uav_2,1000.0,1815.0,180.0
892,uav_3,9000.0,5550.0,250.0
893,uav_1,7240.0,10000.0,150.0
893,uav_2,1000.0,1780.0,180.0
893,uav_3,9000.0,5600.0,250.0
894,uav_1,7210.0,10000.0,150.0
894,uav_2,1000.0,1745.0,180.0
894,uav_3,9000.0,5650.0,250.0
895,uav_1,7180.0,10000.0,150.0
895,uav_2,1000.0,1710.0,180.0
895,uav_3,9000.0,5700.0,250.0
896,uav_1,7150.0,10000.0,150.0
896,uav_2,1000.0,1675.0,180.0
896,uav_3,9000.0,5750.0,250.0
897,uav_1,7120.0,10000.0,150.0
897,uav_2,1000.0,1640.0,180.0
897,uav_3,9000.0,5800.0,250.0
898,uav_1,7090.0,10000.0,150.0
898,uav_2,1000.0,1605.0,180.0
898,uav_3,9000.0,5850.0,250.0
899,uav_1,7060.0,10000.0,150.0
899,uav_2,1000.0,1570.0,180.0
899,uav_3,9000.0,5900.0,250.0
900,uav_1,7030.0,10000.0,150.0
900,uav_2,1000.0,1535.0,180.0
900,uav_3,9000.0,5950.0,250.0
901,uav_1,7000.0,10000.0,150.0
901,uav_2,1000.0,1500.0,180.0
901,uav_3,9000.0,6000.0,250.0
902,uav_1,6970.0,10000.0,150.0
902,uav_2,1000.0,1465.0,180.0
902,uav_3,9000.0,6050.0,250.0
903,uav_1,6940.0,10000.0,150.0
903,uav_2,1000.0,1430.0,180.0
903,uav_3,9000.0,6100.0,250.0
904,uav_1,6910.0,10000.0,150.0
904,uav_2,1000.0,1395.0,180.0
904,uav_3,9000.0,6150.0,250.0
905,uav_1,6880.0,10000.0,150.0
905,uav_2,1000.0,1360.0,180.0
905,uav_3,9000.0,6200.0,250.0
906,uav_1,6850.0,10000.0,150.0
906,uav_2,1000.0,1325.0,180.0
906,uav_3,9000.0,6250.0,250.0
907,uav_1,6820.0,10000.0,150.0
907,uav_2,1000.0,1290.0,180.0
907,uav_3,9000.0,6300.0,250.0
908,uav_1,6790.0,10000.0,150.0
908,uav_2,1000.0,1255.0,180.0
908,uav_3,9000.0,6350.0,250.0
909,uav_1,6760.0,10000.0,150.0
909,uav_2,1000.0,1220.0,180.0
909,uav_3,9000.0,6400.0,250.0
910,uav_1,6730.0,10000.0,150.0
910,uav_2,1000.0,1185.0,180.0
910,uav_3,9000.0,6450.0,250.0
911,uav_1,6700.0,10000.0,150.0
911,uav_2,1000.0,1150.0,180.0
911,uav_3,9000.0,6500.0,250.0
912,uav_1,6670.0,10000.0,150.0
912,uav_2,1000.0,1115.0,180.0
912,uav_3,9000.0,6550.0,250.0
913,uav_1,6640.0,10000.0,150.0
913,uav_2,1000.0,1080.0,180.0
913,uav_3,9000.0,6600.0,250.0
914,uav_1,6610.0,10000.0,150.0
914,uav_2,1000.0,1045.0,180.0
914,uav_3,9000.0,6650.0,250.0
915,uav_1,6580.0,10000.0,150.0
915,uav_2,1000.0,1010.0,180.0
915,uav_3,9000.0,6700.0,250.0
916,uav_1,6550.0,10000.0,150.0
916,uav_2,1025.0,1000.0,180.0
916,uav_3,9000.0,6750.0,250.0
917,uav_1,6520.0,10000.0,150.0
917,uav_2,1060.0,1000.0,180.0
917,uav_3,9000.0,6800.0,250.0
918,uav_1,6490.0,10000.0,150.0
918,uav_2,1095.0,1000.0,180.0
918,uav_3,9000.0,6850.0,250.0
919,uav_1,6460.0,10000.0,150.0
919,uav_2,1130.0,1000.0,180.0
919,uav_3,9000.0,6900.0,250.0
920,uav_1,6430.0,10000.0,150.0
920,uav_2,1165.0,1000.0,180.0
920,uav_3,9000.0,6950.0,250.0
921,uav_1,6400.0,10000.0,150.0
921,uav_2,1200.0,1000.0,180.0
921,uav_3,9000.0,7000.0,250.0
922,uav_1,6370.0,10000.0,150.0
922,uav_2,1235.0,1000.0,180.0
922,uav_3,9000.0,7050.0,250.0
923,uav_1,6340.0,10000.0,150.0
923,uav_2,1270.0,1000.0,180.0
923,uav_3,9000.0,7100.0,250.0
924,uav_1,6310.0,10000.0,150.0
924,uav_2,1305.0,1000.0,180.0
924,uav_3,9000.0,7150.0,250.0
925,uav_1,6280.0,10000.0,150.0
925,uav_2,1340.0,1000.0,180.0
925,uav_3,9000.0,7200.0,250.0
926,uav_1,6250.0,10000.0,150.0
926,uav_2,1375.0,1000.0,180.0
926,uav_3,9000.0,7250.0,250.0
927,uav_1,6220.0,10000.0,150.0
927,uav_2,1410.0,1000.0,180.0
927,uav_3,9000.0,7300.0,250.0
928,uav_1,6190.0,10000.0,150.0
928,uav_2,1445.0,1000.0,180.0
928,uav_3,9000.0,7350.0,250.0
929,uav_1,6160.0,10000.0,150.0
929,uav_2,1480.0,1000.0,180.0
929,uav_3,9000.0,7400.0,250.0
930,uav_1,6130.0,10000.0,150.0
930,uav_2,1515.0,1000.0,180.0
930,uav_3,9000.0,7450.0,250.0
931,uav_1,6100.0,10000.0,150.0
931,uav_2,1550.0,1000.0,180.0
931,uav_3,9000.0,7500.0,250.0
932,uav_1,6070.0,10000.0,150.0
932,uav_2,1585.0,1000.0,180.0
932,uav_3,9000.0,7550.0,250.0
933,uav_1,6040.0,10000.0,150.0
933,uav_2,1620.0,1000.0,180.0
933,uav_3,9000.0,7600.0,250.0
934,uav_1,6010.0,10000.0,150.0
934,uav_2,1655.0,1000.0,180.0
934,uav_3,9000.0,7650.0,250.0
935,uav_1,6000.0,9980.0,150.0
935,uav_2,1690.0,1000.0,180.0
935,uav_3,9000.0,7700.0,250.0
936,uav_1,6000.0,9950.0,150.0
936,uav_2,1725.0,1000.0,180.0
936,uav_3,9000.0,7750.0,250.0
937,uav_1,6000.0,9920.0,150.0
937,uav_2,1760.0,1000.0,180.0
937,uav_3,9000.0,7800.0,250.0
938,uav_1,6000.0,9890.0,150.0
938,uav_2,1795.0,1000.0,180.0
938,uav_3,9000.0,7850.0,250.0
939,uav_1,6000.0,9860.0,150.0
939,uav_2,1830.0,1000.0,180.0
939,uav_3,9000.0,7900.0,250.0
940,uav_1,6000.0,9830.0,150.0
940,uav_2,1865.0,1000.0,180.0
940,uav_3,9000.0,7950.0,250.0
941,uav_1,6000.0,9800.0,150.0
941,uav_2,1900.0,1000.0,180.0
941,uav_3,9000.0,8000.0,250.0
942,uav_1,6000.0,9770.0,150.0
942,uav_2,1935.0,1000.0,180.0
942,uav_3,9000.0,8050.0,250.0
943,uav_1,6000.0,9740.0,150.0
943,uav_2,1970.0,1000.0,180.0
943,uav_3,9000.0,8100.0,250.0
944,uav_1,6000.0,9710.0,150.0
944,uav_2,2005.0,1000.0,180.0
944,uav_3,9000.0,8150.0,250.0
945,uav_1,6000.0,9680.0,150.0
945,uav_2,2040.0,1000.0,180.0
945,uav_3,9000.0,8200.0,250.0
946,uav_1,6000.0,9650.0,150.0
946,uav_2,2075.0,1000.0,180.0
946,uav_3,9000.0,8250.0,250.0
947,uav_1,6000.0,9620.0,150.0
947,uav_2,2110.0,1000.0,180.0
947,uav_3,9000.0,8300.0,250.0
948,uav_1,6000.0,9590.0,150.0
948,uav_2,2145.0,1000.0,180.0
948,uav_3,9000.0,8350.0,250.0
949,uav_1,6000.0,9560.0,150.0
949,uav_2,2180.0,1000.0,180.0
949,uav_3,9000.0,8400.0,250.0
950,uav_1,6000.0,9530.0,150.0
950,uav_2,2215.0,1000.0,180.0
950,uav_3,9000.0,8450.0,250.0
951,uav_1,6000.0,9500.0,150.0
951,uav_2,2250.0,1000.0,180.0
951,uav_3,9000.0,8500.0,250.0
952,uav_1,6000.0,9470.0,150.0
952,uav_2,2285.0,1000.0,180.0
952,uav_3,9000.0,8550.0,250.0
953,uav_1,6000.0,9440.0,150.0
953,uav_2,2320.0,1000.0,180.0
953,uav_3,9000.0,8600.0,250.0
954,uav_1,6000.0,9410.0,150.0
954,uav_2,2355.0,1000.0,180.0
954,uav_3,9000.0,8650.0,250.0
955,uav_1,6000.0,9380.0,150.0
955,uav_2,2390.0,1000.0,180.0
955,uav_3,9000.0,8700.0,250.0
956,uav_1,6000.0,9350.0,150.0
956,uav_2,2425.0,1000.0,180.0
956,uav_3,9000.0,8750.0,250.0
957,uav_1,6000.0,9320.0,150.0
957,uav_2,2460.0,1000.0,180.0
957,uav_3,9000.0,8800.0,250.0
958,uav_1,6000.0,9290.0,150.0
958,uav_2,2495.0,1000.0,180.0
958,uav_3,9000.0,8850.0,250.0
959,uav_1,6000.0,9260.0,150.0
959,uav_2,2530.0,1000.0,180.0
959,uav_3,9000.0,8900.0,250.0
960,uav_1,6000.0,9230.0,150.0
960,uav_2,2565.0,1000.0,180.0
960,uav_3,9000.0,8950.0,250.0
961,uav_1,6000.0,9200.0,150.0
961,uav_2,2600.0,1000.0,180.0
961,uav_3,9000.0,9000.0,250.0
962,uav_1,6000.0,9170.0,150.0
962,uav_2,2635.0,1000.0,180.0
962,uav_3,8950.0,9000.0,250.0
963,uav_1,6000.0,9140.0,150.0
963,uav_2,2670.0,1000.0,180.0
963,uav_3,8900.0,9000.0,250.0
964,uav_1,6000.0,9110.0,150.0
964,uav_2,2705.0,1000.0,180.0
964,uav_3,8850.0,9000.0,250.0
965,uav_1,6000.0,9080.0,150.0
965,uav_2,2740.0,1000.0,180.0
965,uav_3,8800.0,9000.0,250.0
966,uav_1,6000.0,9050.0,150.0
966,uav_2,2775.0,1000.0,180.0
966,uav_3,8750.0,9000.0,250.0
967,uav_1,6000.0,9020.0,150.0
967,uav_2,2810.0,1000.0,180.0
967,uav_3,8700.0,9000.0,250.0
968,uav_1,6000.0,8990.0,150.0
968,uav_2,2845.0,1000.0,180.0
968,uav_3,8650.0,9000.0,250.0
969,uav_1,6000.0,8960.0,150.0
969,uav_2,2880.0,1000.0,180.0
969,uav_3,8600.0,9000.0,250.0
970,uav_1,6000.0,8930.0,150.0
970,uav_2,2915.0,1000.0,180.0
970,uav_3,8550.0,9000.0,250.0
971,uav_1,6000.0,8900.0,150.0
971,uav_2,2950.0,1000.0,180.0
971,uav_3,8500.0,9000.0,250.0
972,uav_1,6000.0,8870.0,150.0
972,uav_2,2985.0,1000.0,180.0
972,uav_3,8450.0,9000.0,250.0
973,uav_1,6000.0,8840.0,150.0
973,uav_2,3020.0,1000.0,180.0
973,uav_3,8400.0,9000.0,250.0
974,uav_1,6000.0,8810.0,150.0
974,uav_2,3055.0,1000.0,180.0
974,uav_3,8350.0,9000.0,250.0
975,uav_1,6000.0,8780.0,150.0
975,uav_2,3090.0,1000.0,180.0
975,uav_3,8300.0,9000.0,250.0
976,uav_1,6000.0,8750.0,150.0
976,uav_2,3125.0,1000.0,180.0
976,uav_3,8250.0,9000.0,250.0
977,uav_1,6000.0,8720.0,150.0
977,uav_2,3160.0,1000.0,180.0
977,uav_3,8200.0,9000.0,250.0
978,uav_1,6000.0,8690.0,150.0
978,uav_2,3195.0,1000.0,180.0
978,uav_3,8150.0,9000.0,250.0
979,uav_1,6000.0,8660.0,150.0
979,uav_2,3230.0,1000.0,180.0
979,uav_3,8100.0,9000.0,250.0
980,uav_1,6000.0,8630.0,150.0
980,uav_2,3265.0,1000.0,180.0
980,uav_3,8050.0,9000.0,250.0
981,uav_1,6000.0,8600.0,150.0
981,uav_2,3300.0,1000.0,180.0
981,uav_3,8000.0,9000.0,250.0
982,uav_1,6000.0,8570.0,150.0
982,uav_2,3335.0,1000.0,180.0
982,uav_3,7950.0,9000.0,250.0
983,uav_1,6000.0,8540.0,150.0
983,uav_2,3370.0,1000.0,180.0
983,uav_3,7900.0,9000.0,250.0
984,uav_1,6000.0,8510.0,150.0
984,uav_2,3405.0,1000.0,180.0
984,uav_3,7850.0,9000.0,250.0
985,uav_1,6000.0,8480.0,150.0
985,uav_2,3440.0,1000.0,180.0
985,uav_3,7800.0,9000.0,250.0
986,uav_1,6000.0,8450.0,150.0
986,uav_2,3475.0,1000.0,180.0
986,uav_3,7750.0,9000.0,250.0
987,uav_1,6000.0,8420.0,150.0
987,uav_2,3510.0,1000.0,180.0
987,uav_3,7700.0,9000.0,250.0
988,uav_1,6000.0,8390.0,150.0
988,uav_2,3545.0,1000.0,180.0
988,uav_3,7650.0,9000.0,250.0
989,uav_1,6000.0,8360.0,150.0
989,uav_2,3580.0,1000.0,180.0
989,uav_3,7600.0,9000.0,250.0
990,uav_1,6000.0,8330.0,150.0
990,uav_2,3615.0,1000.0,180.0
990,uav_3,7550.0,9000.0,250.0
991,uav_1,6000.0,8300.0,150.0
991,uav_2,3650.0,1000.0,180.0
991,uav_3,7500.0,9000.0,250.0
992,uav_1,6000.0,8270.0,150.0
992,uav_2,3685.0,1000.0,180.0
992,uav_3,7450.0,9000.0,250.0
993,uav_1,6000.0,8240.0,150.0
993,uav_2,3720.0,1000.0,180.0
993,uav_3,7400.0,9000.0,250.0
994,uav_1,6000.0,8210.0,150.0
994,uav_2,3755.0,1000.0,180.0
994,uav_3,7350.0,9000.0,250.0
995,uav_1,6000.0,8180.0,150.0
995,uav_2,3790.0,1000.0,180.0
995,uav_3,7300.0,9000.0,250.0
996,uav_1,6000.0,8150.0,150.0
996,uav_2,3825.0,1000.0,180.0
996,uav_3,7250.0,9000.0,250.0
997,uav_1,6000.0,8120.0,150.0
997,uav_2,3860.0,1000.0,180.0
997,uav_3,7200.0,9000.0,250.0
998,uav_1,6000.0,8090.0,150.0
998,uav_2,3895.0,1000.0,180.0
998,uav_3,7150.0,9000.0,250.0
999,uav_1,6000.0,8060.0,150.0
999,uav_2,3930.0,1000.0,180.0
999,uav_3,7100.0,9000.0,250.0
1000,uav_1,6000.0,8030.0,150.0
1000,uav_2,3965.0,1000.0,180.0
1000,uav_3,7050.0,9000.0,250.0
1001,uav_1,6000.0,8000.0,150.0
1001,uav_2,4000.0,1000.0,180.0
1001,uav_3,7000.0,9000.0,250.0
1002,uav_1,6000.0,7970.0,150.0
1002,uav_2,4035.0,1000.0,180.0
1002,uav_3,6950.0,9000.0,250.0
1003,uav_1,6000.0,7940.0,150.0
1003,uav_2,4070.0,1000.0,180.0
1003,uav_3,6900.0,9000.0,250.0
1004,uav_1,6000.0,7910.0,150.0
1004,uav_2,4105.0,1000.0,180.0
1004,uav_3,6850.0,9000.0,250.0
1005,uav_1,6000.0,7880.0,150.0
1005,uav_2,4140.0,1000.0,180.0
1005,uav_3,6800.0,9000.0,250.0
1006,uav_1,6000.0,7850.0,150.0
1006,uav_2,4175.0,1000.0,180.0
1006,uav_3,6750.0,9000.0,250.0
1007,uav_1,6000.0,7820.0,150.0
1007,uav_2,4210.0,1000.0,180.0
1007,uav_3,6700.0,9000.0,250.0
1008,uav_1,6000.0,7790.0,150.0
1008,uav_2,4245.0,1000.0,180.0
1008,uav_3,6650.0,9000.0,250.0
1009,uav_1,6000.0,7760.0,150.0
1009,uav_2,4280.0,1000.0,180.0
1009,uav_3,6600.0,9000.0,250.0
1010,uav_1,6000.0,7730.0,150.0
1010,uav_2,4315.0,1000.0,180.0
1010,uav_3,6550.0,9000.0,250.0
1011,uav_1,6000.0,7700.0,150.0
1011,uav_2,4350.0,1000.0,180.0
1011,uav_3,6500.0,9000.0,250.0
1012,uav_1,6000.0,7670.0,150.0
1012,uav_2,4385.0,1000.0,180.0
1012,uav_3,6450.0,9000.0,250.0
1013,uav_1,6000.0,7640.0,150.0
1013,uav_2,4420.0,1000.0,180.0
1013,uav_3,6400.0,9000.0,250.0
1014,uav_1,6000.0,7610.0,150.0
1014,uav_2,4455.0,1000.0,180.0
1014,uav_3,6350.0,9000.0,250.0
1015,uav_1,6000.0,7580.0,150.0
1015,uav_2,4490.0,1000.0,180.0
1015,uav_3,6300.0,9000.0,250.0
1016,uav_1,6000.0,7550.0,150.0
1016,uav_2,4525.0,1000.0,180.0
1016,uav_3,6250.0,9000.0,250.0
1017,uav_1,6000.0,7520.0,150.0
1017,uav_2,4560.0,1000.0,180.0
1017,uav_3,6200.0,9000.0,250.0
1018,uav_1,6000.0,7490.0,150.0
1018,uav_2,4595.0,1000.0,180.0
1018,uav_3,6150.0,9000.0,250.0
1019,uav_1,6000.0,7460.0,150.0
1019,uav_2,4630.0,1000.0,180.0
1019,uav_3,6100.0,9000.0,250.0
1020,uav_1,6000.0,7430.0,150.0
1020,uav_2,4665.0,1000.0,180.0
1020,uav_3,6050.0,9000.0,250.0
1021,uav_1,6000.0,7400.0,150.0
1021,uav_2,4700.0,1000.0,180.0
1021,uav_3,6000.0,9000.0,250.0
1022,uav_1,6000.0,7370.0,150.0
1022,uav_2,4735.0,1000.0,180.0
1022,uav_3,5950.0,9000.0,250.0
1023,uav_1,6000.0,7340.0,150.0
1023,uav_2,4770.0,1000.0,180.0
1023,uav_3,5900.0,9000.0,250.0
1024,uav_1,6000.0,7310.0,150.0
1024,uav_2,4805.0,1000.0,180.0
1024,uav_3,5850.0,9000.0,250.0
1025,uav_1,6000.0,7280.0,150.0
1025,uav_2,4840.0,1000.0,180.0
1025,uav_3,5800.0,9000.0,250.0
1026,uav_1,6000.0,7250.0,150.0
1026,uav_2,4875.0,1000.0,180.0
1026,uav_3,5750.0,9000.0,250.0
1027,uav_1,6000.0,7220.0,150.0
1027,uav_2,4910.0,1000.0,180.0
1027,uav_3,5700.0,9000.0,250.0
1028,uav_1,6000.0,7190.0,150.0
1028,uav_2,4945.0,1000.0,180.0
1028,uav_3,5650.0,9000.0,250.0
1029,uav_1,6000.0,7160.0,150.0
1029,uav_2,4980.0,1000.0,180.0
1029,uav_3,5600.0,9000.0,250.0
1030,uav_1,6000.0,7130.0,150.0
1030,uav_2,5000.0,1015.0,180.0
1030,uav_3,5550.0,9000.0,250.0
1031,uav_1,6000.0,7100.0,150.0
1031,uav_2,5000.0,1050.0,180.0
1031,uav_3,5500.0,9000.0,250.0
1032,uav_1,6000.0,7070.0,150.0
1032,uav_2,5000.0,1085.0,180.0
1032,uav_3,5450.0,9000.0,250.0
1033,uav_1,6000.0,7040.0,150.0
1033,uav_2,5000.0,1120.0,180.0
1033,uav_3,5400.0,9000.0,250.0
1034,uav_1,6000.0,7010.0,150.0
1034,uav_2,5000.0,1155.0,180.0
1034,uav_3,5350.0,9000.0,250.0
1035,uav_1,6000.0,6980.0,150.0
1035,uav_2,5000.0,1190.0,180.0
1035,uav_3,5300.0,9000.0,250.0
1036,uav_1,6000.0,6950.0,150.0
1036,uav_2,5000.0,1225.0,180.0
1036,uav_3,5250.0,9000.0,250.0
1037,uav_1,6000.0,6920.0,150.0
1037,uav_2,5000.0,1260.0,180.0
1037,uav_3,5200.0,9000.0,250.0
1038,uav_1,6000.0,6890.0,150.0
1038,uav_2,5000.0,1295.0,180.0
1038,uav_3,5150.0,9000.0,250.0
1039,uav_1,6000.0,6860.0,150.0
1039,uav_2,5000.0,1330.0,180.0
1039,uav_3,5100.0,9000.0,250.0
1040,uav_1,6000.0,6830.0,150.0
1040,uav_2,5000.0,1365.0,180.0
1040,uav_3,5050.0,9000.0,250.0
1041,uav_1,6000.0,6800.0,150.0
1041,uav_2,5000.0,1400.0,180.0
1041,uav_3,5000.0,9000.0,250.0
1042,uav_1,6000.0,6770.0,150.0
1042,uav_2,5000.0,1435.0,180.0
1042,uav_3,4950.0,9000.0,250.0
1043,uav_1,6000.0,6740.0,150.0
1043,uav_2,5000.0,1470.0,180.0
1043,uav_3,4900.0,9000.0,250.0
1044,uav_1,6000.0,6710.0,150.0
1044,uav_2,5000.0,1505.0,180.0
1044,uav_3,4850.0,9000.0,250.0
1045,uav_1,6000.0,6680.0,150.0
1045,uav_2,5000.0,1540.0,180.0
1045,uav_3,4800.0,9000.0,250.0
1046,uav_1,6000.0,6650.0,150.0
1046,uav_2,5000.0,1575.0,180.0
1046,uav_3,4750.0,9000.0,250.0
1047,uav_1,6000.0,6620.0,150.0
1047,uav_2,5000.0,1610.0,180.0
1047,uav_3,4700.0,9000.0,250.0
1048,uav_1,6000.0,6590.0,150.0
1048,uav_2,5000.0,1645.0,180.0
1048,uav_3,4650.0,9000.0,250.0
1049,uav_1,6000.0,6560.0,150.0
1049,uav_2,5000.0,1680.0,180.0
1049,uav_3,4600.0,9000.0,250.0
1050,uav_1,6000.0,6530.0,150.0
1050,uav_2,5000.0,1715.0,180.0
1050,uav_3,4550.0,9000.0,250.0
1051,uav_1,6000.0,6500.0,150.0
1051,uav_2,5000.0,1750.0,180.0
1051,uav_3,4500.0,9000.0,250.0
1052,uav_1,6000.0,6470.0,150.0
1052,uav_2,5000.0,1785.0,180.0
1052,uav_3,4450.0,9000.0,250.0
1053,uav_1,6000.0,6440.0,150.0
1053,uav_2,5000.0,1820.0,180.0
1053,uav_3,4400.0,9000.0,250.0
1054,uav_1,6000.0,6410.0,150.0
1054,uav_2,5000.0,1855.0,180.0
1054,uav_3,4350.0,9000.0,250.0
1055,uav_1,6000.0,6380.0,150.0
1055,uav_2,5000.0,1890.0,180.0
1055,uav_3,4300.0,9000.0,250.0
1056,uav_1,6000.0,6350.0,150.0
1056,uav_2,5000.0,1925.0,180.0
1056,uav_3,4250.0,9000.0,250.0
1057,uav_1,6000.0,6320.0,150.0
1057,uav_2,5000.0,1960.0,180.0
1057,uav_3,4200.0,9000.0,250.0
1058,uav_1,6000.0,6290.0,150.0
1058,uav_2,5000.0,1995.0,180.0
1058,uav_3,4150.0,9000.0,250.0
1059,uav_1,6000.0,6260.0,150.0
1059,uav_2,5000.0,2030.0,180.0
1059,uav_3,4100.0,9000.0,250.0
1060,uav_1,6000.0,6230.0,150.0
1060,uav_2,5000.0,2065.0,180.0
1060,uav_3,4050.0,9000.0,250.0
1061,uav_1,6000.0,6200.0,150.0
1061,uav_2,5000.0,2100.0,180.0
1061,uav_3,4000.0,9000.0,250.0
1062,uav_1,6000.0,6170.0,150.0
1062,uav_2,5000.0,2135.0,180.0
1062,uav_3,3950.0,9000.0,250.0
1063,uav_1,6000.0,6140.0,150.0
1063,uav_2,5000.0,2170.0,180.0
1063,uav_3,3900.0,9000.0,250.0
1064,uav_1,6000.0,6110.0,150.0
1064,uav_2,5000.0,2205.0,180.0
1064,uav_3,3850.0,9000.0,250.0
1065,uav_1,6000.0,6080.0,150.0
1065,uav_2,5000.0,2240.0,180.0
1065,uav_3,3800.0,9000.0,250.0
1066,uav_1,6000.0,6050.0,150.0
1066,uav_2,5000.0,2275.0,180.0
1066,uav_3,3750.0,9000.0,250.0
1067,uav_1,6000.0,6020.0,150.0
1067,uav_2,5000.0,2310.0,180.0
1067,uav_3,3700.0,9000.0,250.0
1068,uav_1,6010.0,6000.0,150.0
1068,uav_2,5000.0,2345.0,180.0
1068,uav_3,3650.0,9000.0,250.0
1069,uav_1,6040.0,6000.0,150.0
1069,uav_2,5000.0,2380.0,180.0
1069,uav_3,3600.0,9000.0,250.0
1070,uav_1,6070.0,6000.0,150.0
1070,uav_2,5000.0,2415.0,180.0
1070,uav_3,3550.0,9000.0,250.0
1071,uav_1,6100.0,6000.0,150.0
1071,uav_2,5000.0,2450.0,180.0
1071,uav_3,3500.0,9000.0,250.0
1072,uav_1,6130.0,6000.0,150.0
1072,uav_2,5000.0,2485.0,180.0
1072,uav_3,3450.0,9000.0,250.0
1073,uav_1,6160.0,6000.0,150.0
1073,uav_2,5000.0,2520.0,180.0
1073,uav_3,3400.0,9000.0,250.0
1074,uav_1,6190.0,6000.0,150.0
1074,uav_2,5000.0,2555.0,180.0
1074,uav_3,3350.0,9000.0,250.0
1075,uav_1,6220.0,6000.0,150.0
1075,uav_2,5000.0,2590.0,180.0
1075,uav_3,3300.0,9000.0,250.0
1076,uav_1,6250.0,6000.0,150.0
1076,uav_2,5000.0,2625.0,180.0
